dataset_title,id,image_filename,organ,disease_state,oncotree_code,species,patient,st_technology,data_publication_date,license,study_link,download_page_link1,inter_spot_dist,spot_diameter,spots_under_tissue,preservation_method,nb_genes,treatment_comment,pixel_size_um_embedded,pixel_size_um_estimated,magnification,fullres_px_width,fullres_px_height,tissue,disease_comment,subseries,hest_version_added,species_group,_technology_clean
Integrating spatial gene expression and breast tumour morphology via deep learning,SPA51,SPA51.tif,Breast,Cancer,IDC,Homo sapiens,BC23803,Spatial Transcriptomics,30-Nov-21,CC BY 4.0,https://www.science.org/doi/10.1126/science.aaf2403,https://data.mendeley.com/datasets/29ntw7sh4r/5,200.0,100.0,421,,19119,,,0.686131949363189,20x,9313,9898,Breast,TNBC,BC23803_E2,v1_0_0,Human,Spatial Transcriptomics
Visualization and analysis of gene expression in tissue sections by spatial transcriptomics,SPA3,SPA3.tif,Breast,Cancer,IDC,Homo sapiens,,Spatial Transcriptomics,1-Jul-16,,https://pubmed.ncbi.nlm.nih.gov/27365449/,https://www.spatialresearch.org/resources-published-datasets/doi-10-1126science-aaf2403/,200.0,100.0,254,,14880,,,0.690778041997307,20x,9245,9949,Breast,,Breast Cancer Layer 1,v1_0_0,Human,Spatial Transcriptomics
Visualization and analysis of gene expression in tissue sections by spatial transcriptomics,SPA2,SPA2.tif,Breast,Cancer,IDC,Homo sapiens,,Spatial Transcriptomics,1-Jul-16,,https://pubmed.ncbi.nlm.nih.gov/27365449/,https://www.spatialresearch.org/resources-published-datasets/doi-10-1126science-aaf2403/,200.0,100.0,251,,14789,,,0.691642255537628,20x,9293,9930,Breast,,Breast Cancer Layer 2,v1_0_0,Human,Spatial Transcriptomics
Visualization and analysis of gene expression in tissue sections by spatial transcriptomics,SPA1,SPA1.tif,Breast,Cancer,IDC,Homo sapiens,,Spatial Transcriptomics,1-Jul-16,,https://pubmed.ncbi.nlm.nih.gov/27365449/,https://www.spatialresearch.org/resources-published-datasets/doi-10-1126science-aaf2403/,200.0,100.0,264,,14929,,,0.684542800273625,20x,9277,9931,Breast,,Breast Cancer Layer 3,v1_0_0,Human,Spatial Transcriptomics
Visualization and analysis of gene expression in tissue sections by spatial transcriptomics,SPA0,SPA0.tif,Breast,Cancer,IDC,Homo sapiens,,Spatial Transcriptomics,1-Jul-16,,https://pubmed.ncbi.nlm.nih.gov/27365449/,https://www.spatialresearch.org/resources-published-datasets/doi-10-1126science-aaf2403/,200.0,100.0,262,,14808,,,0.68710153853952,20x,9261,9933,Breast,,Breast Cancer Layer 4,v1_0_0,Human,Spatial Transcriptomics
Prostate ST Internal,INT35,INT35.tif,Prostate,Cancer,PRAD,Homo sapiens,,Visium,None (internal),Internal,None (internal),None (internal),100.0,55.0,3998,,17943,,0.264583333333333,0.614702523579458,20x,14912,14902,Prostate,,Sample_6884-AS-S1-B,v1_0_0,Human,Visium
Prostate ST Internal,INT28,INT28.tif,Prostate,Cancer,PRAD,Homo sapiens,,Visium,None (internal),Internal,None (internal),None (internal),100.0,55.0,3990,,17943,,0.264583333333333,0.61598926,20x,14528,13580,Prostate,,Sample_6884-AS-S3-A,v1_0_0,Human,Visium
Prostate ST Internal,INT27,INT27.tif,Prostate,Cancer,PRAD,Homo sapiens,,Visium,None (internal),Internal,None (internal),None (internal),100.0,55.0,4176,,17943,,0.264583333333333,0.614908700126033,20x,15213,13920,Prostate,,Sample_6884-AS-S3-B,v1_0_0,Human,Visium
Prostate ST Internal,INT26,INT26.tif,Prostate,Cancer,PRAD,Homo sapiens,,Visium,None (internal),Internal,None (internal),None (internal),100.0,55.0,3894,,17943,,0.264583333333333,0.614604483155954,20x,13840,13760,Prostate,,Sample_6884-AS-S3-C,v1_0_0,Human,Visium
Prostate ST Internal,INT25,INT25.tif,Prostate,Cancer,PRAD,Homo sapiens,,Visium,None (internal),Internal,None (internal),None (internal),100.0,55.0,3808,,17943,,0.264583333333333,0.616011232423841,20x,14315,13998,Prostate,,Sample_6884-AS-S3-D,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT24,INT24.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 1,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,4510,,17943,,0.45766590389016,0.45736731519443,40x,23040,23296,Kidney,,ccRCC tumor ffpe_c_2,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT23,INT23.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 2,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,4755,,17943,,0.45766590389016,0.45753312598457,40x,17184,17020,Kidney,,ccRCC tumor ffpe_c_3,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT22,INT22.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 3,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,3829,,17943,,0.45766590389016,0.457504316124313,40x,17127,16927,Kidney,,ccRCC tumor ffpe_c_4,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT21,INT21.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 4,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,4975,,17943,,0.45766590389016,0.457336659095795,40x,17128,16878,Kidney,,ccRCC tumor ffpe_c_7,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT20,INT20.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 5,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,4860,,17943,,0.45766590389016,0.457109556747219,40x,17214,16781,Kidney,,ccRCC tumor ffpe_c_10,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT19,INT19.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 6,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,4948,,17943,,0.45766590389016,0.45725462779329,40x,16989,16751,Kidney,,ccRCC tumor ffpe_c_20,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT18,INT18.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 7,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,4915,,17943,,0.45766590389016,0.458098050458905,40x,17115,17071,Kidney,,ccRCC tumor ffpe_c_21,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT17,INT17.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 8,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,3585,,17943,,0.45766590389016,0.457530311881018,40x,17482,16885,Kidney,,ccRCC tumor ffpe_c_34,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT16,INT16.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 9,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,3206,,17943,,0.45766590389016,0.457638451710432,40x,17158,16884,Kidney,,ccRCC tumor ffpe_c_36,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT15,INT15.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 10,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,4940,,17943,,0.45766590389016,0.457852371,40x,17303,16404,Kidney,,ccRCC tumor ffpe_c_39,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT14,INT14.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 11,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,4562,,17943,,0.45766590389016,0.457571755254355,40x,17040,16863,Kidney,,ccRCC tumor ffpe_c_45,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT13,INT13.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 12,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,4359,,17943,,0.45766590389016,0.457427788409886,40x,17110,16934,Kidney,,ccRCC tumor ffpe_c_51,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT12,INT12.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 13,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,1451,,36601,,0.45766590389016,0.457664178387135,40x,19200,18944,Kidney,,ccRCC tumor frozen_a_1,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT11,INT11.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 14,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,1439,,36601,,0.45766590389016,0.456621005,40x,19200,19712,Kidney,,ccRCC tumor frozen_a_3,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT10,INT10.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 15,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,1983,,36601,,0.45766590389016,0.458014733390284,40x,21120,19200,Kidney,,ccRCC tumor frozen_a_15,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT9,INT9.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 16,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,1696,,36601,,0.45766590389016,0.457549035711129,40x,19200,18944,Kidney,,ccRCC tumor frozen_a_17,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT8,INT8.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 17,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,1949,,36601,,0.45766590389016,0.457038391224863,40x,19200,19712,Kidney,,ccRCC tumor frozen_b_1,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT7,INT7.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 18,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,2374,,36601,,0.45766590389016,0.457665604322263,40x,21120,19200,Kidney,,ccRCC tumor frozen_b_7,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT6,INT6.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 19,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,1678,,36601,,0.45766590389016,0.457142823971497,40x,23040,20480,Kidney,,ccRCC tumor frozen_b_13,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT5,INT5.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 20,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,1186,,36601,,0.45766590389016,0.45661981448672,40x,21120,19456,Kidney,,ccRCC tumor frozen_b_18,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT4,INT4.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 21,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,1349,,36601,,0.45766590389016,0.458713451391209,40x,19200,19456,Kidney,,ccRCC tumor frozen_c_2,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT3,INT3.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 22,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,2007,,36601,,0.45766590389016,0.45766590389016,40x,21120,19456,Kidney,,ccRCC tumor frozen_c_5,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT2,INT2.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 23,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,2580,,36601,,0.45766590389016,0.457038391224863,40x,19200,19200,Kidney,,ccRCC tumor frozen_c_23,v1_0_0,Human,Visium
Tertiary lymphoid structures generate and propagate anti-tumor antibody-producing plasma cells in renal cell cancer,INT1,INT1.tif,Kidney,Cancer,SCCRCC,Homo sapiens,Patient 24,Visium,3/3/22,Internal,https://pubmed.ncbi.nlm.nih.gov/35231421/,None (internal),100.0,55.0,1084,,36601,,0.45766590389016,0.456893117723337,40x,19200,19968,Kidney,,ccRCC tumor frozen_c_57,v1_0_0,Human,Visium
Batf3-dendritic cells and 4-1BB-4-1BB ligand axis are required at the effector phase within the tumor microenvironment for PD-1-PD-L1 blockade efficacy,NCBI855,NCBI855.tif,Bladder,Cancer,BLCA,Homo sapiens,Patient 10,Visium,13-May-24,CC BY-NC 4.0,https://www.sciencedirect.com/science/article/pii/S2211124724004698?via%3Dihub#app2,                                            ,100.0,55.0,1432,FFPE,17943,,0.000624016,0.623110546093575,20x,14054,13447,Bladder,invasive bladder carcinoma,GSM7659430,v1_0_0,Human,Visium
Batf3-dendritic cells and 4-1BB-4-1BB ligand axis are required at the effector phase within the tumor microenvironment for PD-1-PD-L1 blockade efficacy,NCBI854,NCBI854.tif,Bladder,Cancer,BLCA,Homo sapiens,Patient 1,Visium,13-May-24,CC BY-NC 4.0,https://www.sciencedirect.com/science/article/pii/S2211124724004698?via%3Dihub#app2,                                            ,100.0,55.0,699,FFPE,17943,,0.000624016,0.622805810439895,20x,14054,13447,FFPE bladder tumor,invasive bladder carcinoma,GSM7659431,v1_0_0,Human,Visium
Distinct mesenchymal cell states mediate prostate cancer progression [Spatial Transcriptomics],NCBI793,NCBI793.tif,Prostate,Cancer,PRAD,Mus musculus,,Visium,1-Dec-23,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10081210/,                                            ,100.0,55.0,14110,Fresh Frozen,32589,,0.00090138,0.901024277008932,20x,10080,9984,Prostate,,PRN,v1_0_0,Animal,Visium
"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis [Xenium]",NCBI785,NCBI785.tif,Breast,Cancer,IDC,Homo sapiens,patient 4,Xenium,9-Oct-23,,https://www.nature.com/articles/s41467-023-43458-x,                                            ,,,4180,FFPE,541,,0.363788003704963,0.363910795674915,40x,30786,24241,Breast,"T2N1M0, Stage II-B, ER+/HER2+/PR−","Breast Cancer, Xenium In Situ Spatial Gene Expression Rep 1",v1_0_0,Human,Xenium
"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis [Xenium]",NCBI784,NCBI784.tif,Breast,Cancer,IDC,Homo sapiens,patient 4,Xenium,9-Oct-23,,https://www.nature.com/articles/s41467-023-43458-x,                                            ,,,4180,FFPE,541,,0.2125,0.363788003704963,40x,30786,19877,Breast,"T2N1M0, Stage II-B, ER+/HER2+/PR−","Breast Cancer, Xenium In Situ Spatial Gene Expression Rep 2",v1_0_0,Human,Xenium
"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis [Xenium]",NCBI783,NCBI783.tif,Breast,Cancer,IDC,Homo sapiens,patient 5,Xenium,9-Oct-23,,https://www.nature.com/articles/s41467-023-43458-x,                                            ,,,3869,FFPE,541,,0.273979741225586,0.273959855977409,40x,21227,31943,Breast,"pT2 pN1a pMX, ER−/HER2+/PR−","Breast Cancer, Xenium In Situ Spatial Gene Expression",v1_0_0,Human,Xenium
"High resolution mapping of the tumor microenvironment using integrated single-cell, spatial and in situ analysis [scRNA-seq and Visium]",NCBI776,NCBI776.tif,Breast,Cancer,IDC,Homo sapiens,,Visium,9-Oct-23,,https://www.nature.com/articles/s41467-023-43458-x,                                            ,100.0,55.0,4992,Fresh Frozen,18085,,0.264583333333333,0.547553195122362,20x,19505,21571,Breast,,"Breast Cancer, Visium CytAssist Spatial Gene Expression",v1_0_0,Human,Visium
Spatial transcriptomics of adenoid cystic carcinoma of the lacrimal gland,NCBI771,NCBI771.tif,Eye,Cancer,ACYC,Homo sapiens,,Visium,5-Jul-23,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10296284/,                                            ,100.0,55.0,3584,FFPE,17943,,,1.01009528453774,10x,10458,9011,Lacrimal gland,,"LGACC, sample A, spatial",v1_0_0,Human,Visium
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI770,NCBI770.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 2,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,666,FFPE,17138,,,0.549309807668205,20x,15872,15872,Skin,,P2_ST_rep1,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI769,NCBI769.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 2,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,646,FFPE,17344,,,0.549724827447536,20x,15872,15872,Skin,,P2_ST_rep2,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI768,NCBI768.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 2,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,638,FFPE,17883,,,0.548988571993699,20x,15872,15872,Skin,,P2_ST_rep3,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI767,NCBI767.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 5,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,590,FFPE,16959,,,0.551504956083769,20x,15872,15872,Skin,,P5_ST_rep1,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI766,NCBI766.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 5,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,521,FFPE,17689,,,0.550463149489154,20x,15872,15872,Skin,,P5_ST_rep2,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI765,NCBI765.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 5,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,521,FFPE,17399,,,0.550463149489154,20x,15872,15872,Skin,,P5_ST_rep3,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI764,NCBI764.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 9,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,1145,FFPE,17823,,,0.552017020940817,20x,15872,15872,Skin,,P9_ST_rep1,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI763,NCBI763.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 9,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,1071,FFPE,19314,,,0.549646419060838,20x,15872,15872,Skin,,P9_ST_rep2,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI762,NCBI762.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 9,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,1182,FFPE,17976,,,0.549598116725419,20x,15872,15872,Skin,,P9_ST_rep3,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI761,NCBI761.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 10,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,608,FFPE,15383,,,0.545403419772538,20x,15872,15872,Skin,,P10_ST_rep1,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI760,NCBI760.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 10,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,621,FFPE,16642,,,0.548682985676229,20x,15872,15872,Skin,,P10_ST_rep2,v1_0_0,Human,Spatial Transcriptomics
Single Cell and Spatial Analysis of Human Squamous Cell Carcinoma [ST],NCBI759,NCBI759.tif,Skin,Cancer,CSCC,Homo sapiens,Patient 10,Spatial Transcriptomics,22-Jun-20,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7391009/,                                            ,110.0,150.0,462,FFPE,17047,,,0.553919475219479,20x,15872,15872,Skin,,P10_ST_rep3,v1_0_0,Human,Spatial Transcriptomics
A cellular hierarchy in melanoma uncouples growth and metastasis,NCBI689,NCBI689.tif,Skin,Cancer,SKCM,Mus musculus,,Visium,12-Jul-22,,https://www.nature.com/articles/s41586-022-05242-7,                                            ,100.0,55.0,4992,,31053,,0.960000614400393,0.948439259185223,20x,9792,9727,Skin,,Visium melanoma_2,v1_0_0,Animal,Visium
A cellular hierarchy in melanoma uncouples growth and metastasis,NCBI688,NCBI688.tif,Skin,Cancer,SKCM,Mus musculus,,Visium,12-Jul-22,,https://www.nature.com/articles/s41586-022-05242-7,                                            ,100.0,55.0,4992,,31053,,0.960000614400393,0.94729577433495,20x,9792,9727,Skin,,Visium melanoma_3,v1_0_0,Animal,Visium
A cellular hierarchy in melanoma uncouples growth and metastasis,NCBI687,NCBI687.tif,Skin,Cancer,SKCM,Mus musculus,,Visium,12-Jul-22,,https://www.nature.com/articles/s41586-022-05242-7,                                            ,100.0,55.0,4992,,31053,,0.960000614400393,0.949092336747571,20x,9792,9727,Skin,,Visium melanoma_4,v1_0_0,Animal,Visium
Single cell profiling of primary and paired metastatic lymph node tumors in breast cancer patients,NCBI684,NCBI684.tif,Lymph node,Cancer,IDC,Homo sapiens,Patient 3,Visium,30-Apr-22,,https://www.nature.com/articles/s41467-022-34581-2,                                            ,100.0,55.0,4992,Fresh Frozen,33931,,,0.273475204102717,40x,30014,30174,Lymph node,,PT_3 LNM ST,v1_0_0,Human,Visium
Single cell profiling of primary and paired metastatic lymph node tumors in breast cancer patients,NCBI683,NCBI683.tif,Lymph node,Cancer,IDC,Homo sapiens,Patient 6,Visium,30-Apr-22,,https://www.nature.com/articles/s41467-022-34581-2,                                            ,100.0,55.0,4992,Fresh Frozen,33931,,,0.273423233720385,40x,29616,30094,Lymph node,,PT_6 LNM ST,v1_0_0,Human,Visium
Single cell profiling of primary and paired metastatic lymph node tumors in breast cancer patients,NCBI682,NCBI682.tif,Lymph node,Cancer,IDC,Homo sapiens,Patient 7,Visium,30-Apr-22,,https://www.nature.com/articles/s41467-022-34581-2,                                            ,100.0,55.0,4988,Fresh Frozen,33931,,,0.273875953950011,40x,30014,30254,Lymph node,,PT_7 LNM ST,v1_0_0,Human,Visium
Single cell profiling of primary and paired metastatic lymph node tumors in breast cancer patients,NCBI681,NCBI681.tif,Lymph node,Cancer,IDC,Homo sapiens,Patient 8,Visium,30-Apr-22,,https://www.nature.com/articles/s41467-022-34581-2,                                            ,100.0,55.0,4992,Fresh Frozen,33931,,,0.273891909021952,40x,30414,29935,Lymph node,,PT_8 LNM ST,v1_0_0,Human,Visium
Identification of TREM1+CD163+ myeloid cells as a deleterious immune subset in HCC [Spatial Transcriptomics],NCBI643,NCBI643.tif,Liver,Cancer,HCC,Homo sapiens,Patient a,Visium,4-Feb-24,,https://www.biorxiv.org/content/10.1101/2022.11.09.515839v1.full,                                            ,100.0,55.0,2261,Fresh Frozen,36601,,0.454256382302171,0.453956340911283,40x,23848,24936,Liver,,"CHC20, tumor",v1_0_0,Human,Visium
Identification of TREM1+CD163+ myeloid cells as a deleterious immune subset in HCC [Spatial Transcriptomics],NCBI642,NCBI642.tif,Liver,Cancer,HCC,Homo sapiens,Patient b,Visium,4-Feb-24,,https://www.biorxiv.org/content/10.1101/2022.11.09.515839v1.full,                                            ,100.0,55.0,1987,Fresh Frozen,36601,,0.454256382302171,0.453406233141645,40x,25400,25856,Liver,,"CHC23, tumor",v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI641,NCBI641.tif,Brain,Cancer,EPM,Homo sapiens,Patient 459,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,2236,,36601,,0.47142899288241,0.471085219018595,40x,17546,17209,Brain,PFA,surgically resected tumor 459,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI640,NCBI640.tif,Brain,Cancer,EPM,Homo sapiens,Patient 723,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,1959,,36601,,0.000799366,0.799510183863572,20x,9916,10150,Brain,PFA,surgically resected tumor 723,v1_0_0,Human,Visium
Spatial transcriptomics reveal unnresolved wound repair as potential driver of PFA Ependymoma progression,NCBI639,NCBI639.tif,Brain,Cancer,EPM,Homo sapiens,Patient 727,Visium,13-Oct-22,,https://academic.oup.com/neuro-oncology/article/24/Supplement_1/i45/6600572,                                            ,100.0,55.0,979,,36601,,0.000616465,0.614915762058353,20x,12838,13152,Brain,PFA,surgically resected tumor 727,v1_0_0,Human,Visium
